"Date / Time","Object Name","Object Value",
"10/07/2019 04:20:00 AM","OA-T.Trend - Present Value (Trend1)","59 ",
"10/07/2019 04:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.1302 ",
"10/07/2019 04:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","147.5483 ",
"10/07/2019 04:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.8008 ",
"10/07/2019 04:10:00 AM","OA-T.Trend - Present Value (Trend1)","58.28 ",
"10/07/2019 04:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","146.0671 ",
"10/07/2019 04:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","140.1301 ",
"10/07/2019 04:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.8008 ",
"10/07/2019 04:00:00 AM","OA-T.Trend - Present Value (Trend1)","59 ",
"10/07/2019 04:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.9693 ",
"10/07/2019 04:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","140.5999 ",
"10/07/2019 04:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.8008 ",
"10/07/2019 03:50:00 AM","OA-T.Trend - Present Value (Trend1)","59.18 ",
"10/07/2019 03:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.8858 ",
"10/07/2019 03:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","139.9732 ",
"10/07/2019 03:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.8008 ",
"10/07/2019 03:40:00 AM","OA-T.Trend - Present Value (Trend1)","59.18 ",
"10/07/2019 03:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.8165 ",
"10/07/2019 03:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","146.0941 ",
"10/07/2019 03:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.8008 ",
"10/07/2019 03:30:00 AM","OA-T.Trend - Present Value (Trend1)","59.18 ",
"10/07/2019 03:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.7406 ",
"10/07/2019 03:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","148.2453 ",
"10/07/2019 03:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.8008 ",
"10/07/2019 03:20:00 AM","OA-T.Trend - Present Value (Trend1)","59.72 ",
"10/07/2019 03:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.657 ",
"10/07/2019 03:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","139.5379 ",
"10/07/2019 03:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","131.9398 ",
"10/07/2019 03:10:00 AM","OA-T.Trend - Present Value (Trend1)","60.08 ",
"10/07/2019 03:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.6026 ",
"10/07/2019 03:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.2846 ",
"10/07/2019 03:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.8008 ",
"10/07/2019 03:00:00 AM","OA-T.Trend - Present Value (Trend1)","60.08 ",
"10/07/2019 03:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.5201 ",
"10/07/2019 03:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.919 ",
"10/07/2019 03:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.8008 ",
"10/07/2019 02:50:00 AM","OA-T.Trend - Present Value (Trend1)","59.9 ",
"10/07/2019 02:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.4444 ",
"10/07/2019 02:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.4853 ",
"10/07/2019 02:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.8008 ",
"10/07/2019 02:40:00 AM","OA-T.Trend - Present Value (Trend1)","60.08 ",
"10/07/2019 02:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.3167 ",
"10/07/2019 02:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","145.027 ",
"10/07/2019 02:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.8008 ",
"10/07/2019 02:30:00 AM","OA-T.Trend - Present Value (Trend1)","60.98 ",
"10/07/2019 02:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.2426 ",
"10/07/2019 02:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","139.6653 ",
"10/07/2019 02:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","132.8008 ",
"10/07/2019 02:20:00 AM","OA-T.Trend - Present Value (Trend1)","61.16 ",
"10/07/2019 02:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.1813 ",
"10/07/2019 02:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","150.5571 ",
"10/07/2019 02:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","131.9398 ",
"10/07/2019 02:10:00 AM","OA-T.Trend - Present Value (Trend1)","61.34 ",
"10/07/2019 02:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.1388 ",
"10/07/2019 02:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","138.2731 ",
"10/07/2019 02:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","131.9398 ",
"10/07/2019 02:00:00 AM","OA-T.Trend - Present Value (Trend1)","61.16 ",
"10/07/2019 02:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145.0713 ",
"10/07/2019 02:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","150.4297 ",
"10/07/2019 02:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","131.9398 ",
"10/07/2019 01:50:00 AM","OA-T.Trend - Present Value (Trend1)","61.34 ",
"10/07/2019 01:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/07/2019 01:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","140.3643 ",
"10/07/2019 01:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","131.1122 ",
"10/07/2019 01:40:00 AM","OA-T.Trend - Present Value (Trend1)","61.16 ",
"10/07/2019 01:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/07/2019 01:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","147.9123 ",
"10/07/2019 01:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","131.1122 ",
"10/07/2019 01:30:00 AM","OA-T.Trend - Present Value (Trend1)","61.7 ",
"10/07/2019 01:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/07/2019 01:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","144.8831 ",
"10/07/2019 01:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","128.713 ",
"10/07/2019 01:20:00 AM","OA-T.Trend - Present Value (Trend1)","61.88 ",
"10/07/2019 01:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/07/2019 01:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","137.3113 ",
"10/07/2019 01:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","127.9366 ",
"10/07/2019 01:10:00 AM","OA-T.Trend - Present Value (Trend1)","61.7 ",
"10/07/2019 01:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/07/2019 01:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","146.2141 ",
"10/07/2019 01:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","130.3005 ",
"10/07/2019 01:00:00 AM","OA-T.Trend - Present Value (Trend1)","62.78 ",
"10/07/2019 01:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/07/2019 01:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","148.7668 ",
"10/07/2019 01:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","130.3005 ",
"10/07/2019 12:50:00 AM","OA-T.Trend - Present Value (Trend1)","62.42 ",
"10/07/2019 12:50:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/07/2019 12:50:00 AM","HHWS-T.Trend - Present Value (Trend1)","136.6075 ",
"10/07/2019 12:50:00 AM","HHWR-T.Trend - Present Value (Trend1)","129.4977 ",
"10/07/2019 12:40:00 AM","OA-T.Trend - Present Value (Trend1)","61.7 ",
"10/07/2019 12:40:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/07/2019 12:40:00 AM","HHWS-T.Trend - Present Value (Trend1)","148.5516 ",
"10/07/2019 12:40:00 AM","HHWR-T.Trend - Present Value (Trend1)","128.713 ",
"10/07/2019 12:30:00 AM","OA-T.Trend - Present Value (Trend1)","62.6 ",
"10/07/2019 12:30:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/07/2019 12:30:00 AM","HHWS-T.Trend - Present Value (Trend1)","147.6104 ",
"10/07/2019 12:30:00 AM","HHWR-T.Trend - Present Value (Trend1)","128.713 ",
"10/07/2019 12:20:00 AM","OA-T.Trend - Present Value (Trend1)","63.14 ",
"10/07/2019 12:20:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/07/2019 12:20:00 AM","HHWS-T.Trend - Present Value (Trend1)","146.9185 ",
"10/07/2019 12:20:00 AM","HHWR-T.Trend - Present Value (Trend1)","127.1743 ",
"10/07/2019 12:10:00 AM","OA-T.Trend - Present Value (Trend1)","63.32 ",
"10/07/2019 12:10:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/07/2019 12:10:00 AM","HHWS-T.Trend - Present Value (Trend1)","149.2944 ",
"10/07/2019 12:10:00 AM","HHWR-T.Trend - Present Value (Trend1)","127.1743 ",
"10/07/2019 12:00:00 AM","OA-T.Trend - Present Value (Trend1)","63.5 ",
"10/07/2019 12:00:00 AM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/07/2019 12:00:00 AM","HHWS-T.Trend - Present Value (Trend1)","142.5186 ",
"10/07/2019 12:00:00 AM","HHWR-T.Trend - Present Value (Trend1)","129.4977 ",
"10/06/2019 11:50:00 PM","OA-T.Trend - Present Value (Trend1)","63.86 ",
"10/06/2019 11:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 11:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","141.6299 ",
"10/06/2019 11:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","131.1122 ",
"10/06/2019 11:40:00 PM","OA-T.Trend - Present Value (Trend1)","63.68 ",
"10/06/2019 11:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 11:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","143.2004 ",
"10/06/2019 11:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","130.3005 ",
"10/06/2019 11:30:00 PM","OA-T.Trend - Present Value (Trend1)","64.39999 ",
"10/06/2019 11:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 11:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","139.6932 ",
"10/06/2019 11:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.4977 ",
"10/06/2019 11:20:00 PM","OA-T.Trend - Present Value (Trend1)","65.12 ",
"10/06/2019 11:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 11:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","141.0995 ",
"10/06/2019 11:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","127.1743 ",
"10/06/2019 11:10:00 PM","OA-T.Trend - Present Value (Trend1)","65.66 ",
"10/06/2019 11:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 11:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","146.3578 ",
"10/06/2019 11:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","123.5445 ",
"10/06/2019 11:00:00 PM","OA-T.Trend - Present Value (Trend1)","65.66 ",
"10/06/2019 11:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 11:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","147.2773 ",
"10/06/2019 11:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","125.6815 ",
"10/06/2019 10:50:00 PM","OA-T.Trend - Present Value (Trend1)","66.02 ",
"10/06/2019 10:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 10:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","141.5466 ",
"10/06/2019 10:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.713 ",
"10/06/2019 10:40:00 PM","OA-T.Trend - Present Value (Trend1)","66.2 ",
"10/06/2019 10:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 10:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","138.727 ",
"10/06/2019 10:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","127.1743 ",
"10/06/2019 10:30:00 PM","OA-T.Trend - Present Value (Trend1)","66.2 ",
"10/06/2019 10:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 10:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","146.0064 ",
"10/06/2019 10:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","125.6815 ",
"10/06/2019 10:20:00 PM","OA-T.Trend - Present Value (Trend1)","66.02 ",
"10/06/2019 10:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 10:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","144.8562 ",
"10/06/2019 10:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","130.3005 ",
"10/06/2019 10:10:00 PM","OA-T.Trend - Present Value (Trend1)","66.02 ",
"10/06/2019 10:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 10:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","146.0386 ",
"10/06/2019 10:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.4977 ",
"10/06/2019 10:00:00 PM","OA-T.Trend - Present Value (Trend1)","66.38 ",
"10/06/2019 10:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 10:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","148.0038 ",
"10/06/2019 10:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","127.1743 ",
"10/06/2019 09:50:00 PM","OA-T.Trend - Present Value (Trend1)","66.02 ",
"10/06/2019 09:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 09:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","151.5267 ",
"10/06/2019 09:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","127.9366 ",
"10/06/2019 09:40:00 PM","OA-T.Trend - Present Value (Trend1)","66.56 ",
"10/06/2019 09:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 09:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","151.459 ",
"10/06/2019 09:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","126.4227 ",
"10/06/2019 09:30:00 PM","OA-T.Trend - Present Value (Trend1)","67.28 ",
"10/06/2019 09:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 09:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","136.0321 ",
"10/06/2019 09:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","125.6815 ",
"10/06/2019 09:20:00 PM","OA-T.Trend - Present Value (Trend1)","68.18 ",
"10/06/2019 09:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 09:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","143.4779 ",
"10/06/2019 09:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","127.9366 ",
"10/06/2019 09:10:00 PM","OA-T.Trend - Present Value (Trend1)","68.89999 ",
"10/06/2019 09:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 09:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","147.008 ",
"10/06/2019 09:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","125.6815 ",
"10/06/2019 09:00:00 PM","OA-T.Trend - Present Value (Trend1)","69.08 ",
"10/06/2019 09:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 09:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","140.1542 ",
"10/06/2019 09:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","127.1743 ",
"10/06/2019 08:50:00 PM","OA-T.Trend - Present Value (Trend1)","69.44 ",
"10/06/2019 08:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 08:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","142.2725 ",
"10/06/2019 08:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","126.4227 ",
"10/06/2019 08:40:00 PM","OA-T.Trend - Present Value (Trend1)","69.98 ",
"10/06/2019 08:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 08:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","150.3636 ",
"10/06/2019 08:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","124.2346 ",
"10/06/2019 08:30:00 PM","OA-T.Trend - Present Value (Trend1)","70.16 ",
"10/06/2019 08:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 08:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","145.6897 ",
"10/06/2019 08:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","124.2346 ",
"10/06/2019 08:20:00 PM","OA-T.Trend - Present Value (Trend1)","70.52 ",
"10/06/2019 08:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 08:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","139.793 ",
"10/06/2019 08:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","126.4227 ",
"10/06/2019 08:10:00 PM","OA-T.Trend - Present Value (Trend1)","71.06 ",
"10/06/2019 08:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 08:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","138.8246 ",
"10/06/2019 08:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","122.8631 ",
"10/06/2019 08:00:00 PM","OA-T.Trend - Present Value (Trend1)","71.6 ",
"10/06/2019 08:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 08:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","138.9264 ",
"10/06/2019 08:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","126.4227 ",
"10/06/2019 07:50:00 PM","OA-T.Trend - Present Value (Trend1)","72.68 ",
"10/06/2019 07:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 07:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","138.4742 ",
"10/06/2019 07:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","125.6815 ",
"10/06/2019 07:40:00 PM","OA-T.Trend - Present Value (Trend1)","74.12 ",
"10/06/2019 07:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 07:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","145.1986 ",
"10/06/2019 07:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","122.1927 ",
"10/06/2019 07:30:00 PM","OA-T.Trend - Present Value (Trend1)","74.84 ",
"10/06/2019 07:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 07:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","141.2026 ",
"10/06/2019 07:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","124.2346 ",
"10/06/2019 07:20:00 PM","OA-T.Trend - Present Value (Trend1)","75.38 ",
"10/06/2019 07:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 07:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","144.3165 ",
"10/06/2019 07:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.713 ",
"10/06/2019 07:10:00 PM","OA-T.Trend - Present Value (Trend1)","75.92 ",
"10/06/2019 07:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 07:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","148.9534 ",
"10/06/2019 07:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.4977 ",
"10/06/2019 07:00:00 PM","OA-T.Trend - Present Value (Trend1)","76.82 ",
"10/06/2019 07:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 07:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","137.4814 ",
"10/06/2019 07:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","130.3005 ",
"10/06/2019 06:50:00 PM","OA-T.Trend - Present Value (Trend1)","78.08 ",
"10/06/2019 06:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 06:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","147.577 ",
"10/06/2019 06:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.4977 ",
"10/06/2019 06:40:00 PM","OA-T.Trend - Present Value (Trend1)","78.62 ",
"10/06/2019 06:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 06:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","138.4742 ",
"10/06/2019 06:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.713 ",
"10/06/2019 06:30:00 PM","OA-T.Trend - Present Value (Trend1)","79.16 ",
"10/06/2019 06:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 06:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","150.5264 ",
"10/06/2019 06:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.713 ",
"10/06/2019 06:20:00 PM","OA-T.Trend - Present Value (Trend1)","79.52 ",
"10/06/2019 06:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 06:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","146.9515 ",
"10/06/2019 06:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","127.9366 ",
"10/06/2019 06:10:00 PM","OA-T.Trend - Present Value (Trend1)","80.24 ",
"10/06/2019 06:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 06:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","139.1818 ",
"10/06/2019 06:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","131.9398 ",
"10/06/2019 06:00:00 PM","OA-T.Trend - Present Value (Trend1)","80.6 ",
"10/06/2019 06:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 06:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","138.8246 ",
"10/06/2019 06:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","131.9398 ",
"10/06/2019 05:50:00 PM","OA-T.Trend - Present Value (Trend1)","80.6 ",
"10/06/2019 05:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 05:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","138.7504 ",
"10/06/2019 05:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","131.9398 ",
"10/06/2019 05:40:00 PM","OA-T.Trend - Present Value (Trend1)","80.6 ",
"10/06/2019 05:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 05:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","141.7635 ",
"10/06/2019 05:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","131.9398 ",
"10/06/2019 05:30:00 PM","OA-T.Trend - Present Value (Trend1)","80.78 ",
"10/06/2019 05:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 05:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","139.7171 ",
"10/06/2019 05:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","130.3005 ",
"10/06/2019 05:20:00 PM","OA-T.Trend - Present Value (Trend1)","80.6 ",
"10/06/2019 05:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 05:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","137.9999 ",
"10/06/2019 05:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","131.1122 ",
"10/06/2019 05:10:00 PM","OA-T.Trend - Present Value (Trend1)","80.42 ",
"10/06/2019 05:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 05:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","149.6379 ",
"10/06/2019 05:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","131.1122 ",
"10/06/2019 05:00:00 PM","OA-T.Trend - Present Value (Trend1)","80.42 ",
"10/06/2019 05:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 05:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","149.4186 ",
"10/06/2019 05:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","130.3005 ",
"10/06/2019 04:50:00 PM","OA-T.Trend - Present Value (Trend1)","80.42 ",
"10/06/2019 04:50:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 04:50:00 PM","HHWS-T.Trend - Present Value (Trend1)","141.0706 ",
"10/06/2019 04:50:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.4977 ",
"10/06/2019 04:40:00 PM","OA-T.Trend - Present Value (Trend1)","80.6 ",
"10/06/2019 04:40:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 04:40:00 PM","HHWS-T.Trend - Present Value (Trend1)","138.3001 ",
"10/06/2019 04:40:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.4977 ",
"10/06/2019 04:30:00 PM","OA-T.Trend - Present Value (Trend1)","80.96 ",
"10/06/2019 04:30:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 04:30:00 PM","HHWS-T.Trend - Present Value (Trend1)","140.4697 ",
"10/06/2019 04:30:00 PM","HHWR-T.Trend - Present Value (Trend1)","128.713 ",
"10/06/2019 04:20:00 PM","OA-T.Trend - Present Value (Trend1)","81.32 ",
"10/06/2019 04:20:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 04:20:00 PM","HHWS-T.Trend - Present Value (Trend1)","137.2396 ",
"10/06/2019 04:20:00 PM","HHWR-T.Trend - Present Value (Trend1)","129.4977 ",
"10/06/2019 04:10:00 PM","OA-T.Trend - Present Value (Trend1)","80.96 ",
"10/06/2019 04:10:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 04:10:00 PM","HHWS-T.Trend - Present Value (Trend1)","139.0795 ",
"10/06/2019 04:10:00 PM","HHWR-T.Trend - Present Value (Trend1)","131.1122 ",
"10/06/2019 04:00:00 PM","OA-T.Trend - Present Value (Trend1)","80.6 ",
"10/06/2019 04:00:00 PM","LTHWAFT-SP.Trend - Present Value (Trend1)","145 ",
"10/06/2019 04:00:00 PM","HHWS-T.Trend - Present Value (Trend1)","149.8886 ",
"10/06/2019 04:00:00 PM","HHWR-T.Trend - Present Value (Trend1)","131.1122 ",
